"Frequency Output","Frequency Input","FCC Callsign",Agency/Category,County,Description,"Alpha Tag","PL Output Tone","PL Input Tone",Mode,"Class Station Code",Tag
153.830000,0.00000,WPNW811,Warrensburg,Johnson,"Fire: Ops 3","Wrrnsbg Fire Op3","67.0 PL",,FMN,M,Fire-Tac
153.830000,0.00000,WPBK501,"JeffCo 911 / Sheriff",Jefferson,"Fire: Command A","JfCo FD Cmnd","100.0 PL",,FMN,M,Fire-Tac
153.830000,0.00000,KAK624,Washington,Franklin,Fireground,"Washington FG",,,FMN,BM,Fire-Tac
153.830000,0.00000,WNRU431,Linn,Osage,Fireground,"Linn Fireground",,,FMN,BM,Fire-Tac
153.830000,0.00000,WXB858,Carthage,Jasper,"Fireground ?","Carthage FG",,,FMN,M,Fire-Tac
153.830000,0.00000,WNSN365,"Cooper County Fire Protection District",Cooper,Fireground,"Cooper FG 1",,,FMN,M,Fire-Tac
153.830000,0.00000,WPRY340,"Boone County Fire Protection District",Boone,"Fireground Yellow/Tac-3 [Ch 3]","BCFPD FG-3","94.8 PL",,FMN,M,Fire-Tac
153.830000,0.00000,KPD338,"Wright City",Warren,"Fireground [Expired 6/11]","WrightCity FG",,,FMN,M,Fire-Tac
153.830000,0.00000,WNQE768,"Climax Springs",Camden,Fireground,"CBFA Frgrnd2",,,FMN,M,Fire-Tac
153.830000,0.00000,WQLM677,"Southwest Camden County Fire",Camden,Fireground,"SCCFPD FG",,,FMN,M,Fire-Tac
153.845000,0.00000,WPKS324,"Poplar Bluff",Butler,"Services [Expired 2002]","PBlf Services 3","11 RAN",,NXDN48,BM,"Public Works"
153.845000,158.92500,WPKV722,Government,Daviess,"Fire/EMS: Dispatch","Daviess Fire/EMS","662 DPL",,FMN,RM,Multi-Dispatch
153.845000,155.93250,WQEE634,"Pike County Memorial Hospital (Louisiana)",Pike,"EMS (Frankford) (simulcast with 158.82)","Pike EMS Frnkfrd","141.3 PL",,FMN,RM,"EMS Dispatch"
153.845000,0.00000,WPTF697,"Townships and Water Districts",Macon,"Hudson Township Special Road District","HdsnTwp Roads",,,FMN,M,"Public Works"
153.845000,0.00000,WSQ978,Sedalia,Pettis,"Police: Car-to-Car","Sed Police Tac-3",,,FMN,M,"Law Tac"
153.850000,0.00000,,Lincoln,Benton,"Fire: Common","Lin Fire Com",,,FMN,M,Fire-Tac
153.852500,0.00000,WQIB213,"Missouri Department of Mental Health",Cole,"Operations (1706 E Elm Street)","DMH JeffCity 1",,,FMN,M,"Public Works"
153.860000,154.89000,WRAD884,Government,Douglas,"Fire: Rural Dispatch",DouglasRuralFire,"103.5 PL",,FMN,RM,"Fire Dispatch"
153.860000,0.00000,WPLT681,"Dunklin County",Dunklin,"911/Fire: Mobile Extenders","Dunklin 911 MX B",,,FMN,M,Fire-Tac
153.860000,0.00000,WPPC758,Lockwood,Dade,"Public Works",LckwdPubWrks,,,FMN,BM,"Public Works"
153.875000,0.00000,WQEY478,"Pierce City",Lawrence,"Pierce Benefit Special Road District","PrcBen Roads",,,FMN,M,"Public Works"
153.890000,155.29500,KUQ903,"Cole County",Cole,"Fire/First Responders: Dispatch","Cole Co Fire","88.5 PL",,FMN,RM,"Fire Dispatch"
153.890000,0.00000,KNJT306,Fruitland,"Cape Girardeau",Fire,"Fruitland Fire",,,FMN,BM,Fire-Tac
153.890000,0.00000,KNJD729,"North Cape County Rural Fire District","Cape Girardeau",Fire,"NCCRFPD Loc",,,FMN,BM,Fire-Tac
153.890000,0.00000,WQET759,Government,Butler,Fireground,ButlerFireground,,,FMN,M,Fire-Tac
153.890000,0.00000,WRA619,"Fire / Rescue",Polk,"Fire: Tac-1","Polk Fire Tac-1","94.8 PL",,FMN,M,Fire-Tac
153.895000,157.89500,,"Webster County",Webster,"Road Department (Reported, but both invalid frequencies)","Webster Roads A","210.7 PL",,FMN,RM,"Public Works"
153.897500,0.00000,WQLI889,Warrenton,Warren,"(OLD???) Police: Dispatcher from Warren County (input)","WPD Input Link","364 DPL",,FMN,F,"Law Dispatch"
153.905000,0.00000,,Troy,Lincoln,"Fire / Ambulance (reported, no license)","Troy Fire/EMS ",,,FMN,M,"Fire Dispatch"
153.920000,0.00000,WNFA729,Salem,Dent,"City Operations","Salem City 2",,,FMN,M,"Public Works"
153.920000,0.00000,KNNU380,Mexico,Audrain,"Sewer / Water [Terminated 6/04]","Mexico S/Wtr",,,FMN,M,"Public Works"
153.920000,156.00000,WPOZ422,Government,McDonald,"Sheriff: Law East","McD Law*East","136.5 PL",,FMN,RM,"Law Dispatch"
153.920000,0.00000,KNNJ417,Weston,Platte,"City Operations","Wstn LocGovt",,,FMN,BM,Multi-Talk
153.920000,155.89500,KOM383,"Cooper County",Cooper,"Sheriff: Backup (911 Ch 4)","Cooper Law 4","127.3 PL",,FMN,RM,"Law Tac"
153.920000,156.00000,WPOZ422,Anderson,McDonald,"Police: Dispatch","Anderson Police","136.5 PL",,FMN,RM,"Law Dispatch"
153.920000,0.00000,WPRJ522,"Stone County Central Dispatch",Stone,Fire,"Stone Fire 4",,,FMN,M,Fire-Tac
153.920000,0.00000,KNNG322,Osceola,"St. Clair","Public Works","Osceola PW","100.0 PL",,FMN,BM,"Public Works"
153.927500,0.00000,WPNW811,Warrensburg,Johnson,Fire,"Wrnsbrg Fire? B",,,FMN,M,Fire-Tac
153.935000,0.00000,WNSR269,Palmyra,Marion,Fireground,"Palmyra FG",,,FMN,M,Fire-Tac
153.935000,0.00000,WQAY753,"Public Safety",Phelps,"Sheriff: Jail","Phelps Jail Ops",,,FMN,M,Corrections
153.935000,0.00000,WPLR642,Eolia,Pike,"Village Ops [Expired 12/22]","Eolia Vil Ops",,,FMN,BM,Multi-Dispatch
153.935000,0.00000,WPBT705,Doniphan,Ripley,"Work Crew","Doniphan WrkCrew",,,FMN,M,"Public Works"
153.935000,0.00000,,"Common/Shared State Fair - Sedalia",Statewide,"State Fair Security [No License]","MSF Security",,,FMN,BM,Security
153.950000,0.00000,WSAR764,Cowgill,Caldwell,Fireground,"Cowgill FG",,,FMN,M,Fire-Tac
153.950000,0.00000,WPBX463,"St Francois County Joint Communications - 911 Central Dispatch (SFC911)","St. Francois","Fire: Command 0 [Tac / Ch. 3]","SFC Fire Cmd 0 ","103.5 PL",,FMN,M,Fire-Tac
153.950000,0.00000,WNSN365,"Cooper County Fire Protection District",Cooper,Fireground,"Cooper FG 2",,,FMN,M,Fire-Tac
153.950000,0.00000,WPKR407,"Saint Charles (City)","St. Charles","Fire [Expired 6/22]","SCC FireTac2",,,FMN,M,Fire-Tac
153.950000,0.00000,KRF431,"Jefferson City",Cole,Fire,"JffC FD FG 1","192.8 PL",,FMN,M,Fire-Tac
153.950000,0.00000,KAI613,"Carroll County",Carroll,"Sheriff: Secondary input","Carr Shrf In",,,FMN,F,"Law Tac"
153.965000,0.00000,WQFV400,Jamesport,Daviess,Fireground,"Jamesprt FG",,,FMN,M,Fire-Tac
153.965000,0.00000,KNGS417,"University of Missouri Health Care (Columbia)",Boone,Operations,"UMC Hosp 1",,,FMN,M,Business
153.965000,0.00000,KVJ987,"Wright Memorial Hospital (Trenton)",Grundy,Operations,"WMHosp Ops",,,FMN,M,Business
153.965000,0.00000,WNWW910,"Common/Shared State Fair - Sedalia",Statewide,"State Fair Ops","MSF Ops 2",,,FMN,BM,"Public Works"
153.980000,0.00000,WPWX914,"La Grange",Lewis,"City Ops/Public Works","LaGrange CityOps","203.5 PL",,FMN,BM,"Public Works"
153.980000,0.00000,WZM962,Lawson,Ray,Fireground,"Lawson FG",,,FMN,M,Fire-Talk
153.995000,0.00000,KUZ888,Kirksville,Adair,"Local Government","Kirk Local 2",,,FMN,BM,"Public Works"
154.010000,151.29500,WPEM928,Frohna,Perry,"Fire: Dispatch","Frohna Fire","123.0 PL",,FMN,RM,"Fire Dispatch"
154.010000,0.00000,KWV482,Louisiana,Pike,"Fireground [Expires 5/25]","Louisiana FG","173.8 PL",,FMN,M,Fire-Tac
154.010000,0.00000,WPAH408,Wayland,Clark,"Fireground [Expires 6/25]","Wayland FG",,,FMN,M,Fire-Tac
154.010000,158.89500,WQEJ705,Butterfield,Barry,Fire,"Bttrfld Fire","141.3 PL",,FMN,RM,"Fire Dispatch"
154.010000,0.00000,WPUQ597,"Sunrise Beach",Camden,"Fireground [Ch 4] [Expired 4/22]","SnrsBch Fire 4","107.2 PL",,FMN,BM,Fire-Tac
154.010000,0.00000,WNVU958,"Southern Dallas County Fire Protection District",Dallas,Fireground,"S Dallas FG",,,FMN,M,Fire-Tac
154.010000,151.29500,WPEM928,"Perry County E-911 / Sheriff",Perry,"Fire: Dispatch - East","PerryMO Fire E","123.0 PL",,FMN,RM,"Fire Dispatch"
154.010000,0.00000,KNGD415,"Saint Clair",Franklin,Fire,"St Clair Fire ",,,FMN,BM,"Fire Dispatch"
154.010000,158.79750,KQO346,"Webb City",Jasper,Fire,"WbCity Fire","114.8 PL",,FMN,RM,"Fire Dispatch"
154.010000,159.17250,WPJZ375,Raymondville,Texas,"Fire: Repeater",RaymondvilleFire,,,FMN,RM,"Fire Dispatch"
154.015000,0.00000,KNAF258,"Logan-Rogersville Fire Protection District",Christian,Fire,"LR Fire F",,,FMN,F,Fire-Tac
154.025000,155.95500,KTZ444,Kennett,Dunklin,"Public Works","Kennett CLGW","110.9 PL",,FMN,RM,"Public Works"
154.025000,0.00000,KUN578,"El Dorado Springs",Cedar,"Public Works","EDS PubWorks",CSQ,,FMN,BM,"Public Works"
154.025000,154.96500,KCT250,Harrisonville,Cass,"Fire/EMS: Dispatch (input 131.8?)",HarrisonvilleEMS,CSQ,,FMN,RM,"EMS Dispatch"
154.025000,153.78500,WPQE379,"JeffCo 911 / Sheriff",Jefferson,"911: North (House Springs) (103.5?)","JfC911 North",,,FMN,RM,Multi-Dispatch
154.025000,155.97000,WPFJ640,"Carter County",Carter,"EMS: Dispatch","Carter Co EMS","94.8 PL",,FMN,RM,"EMS Dispatch"
154.025000,0.00000,WSHJ352,Shelbyville,Shelby,Fire,"Shlbyvl Fire",,,FMN,BM,Fire-Tac
154.025000,0.00000,WPCB355,"Webster County",Webster,"Emergency Management (Marshfield)","Webster EMA ",,,FMN,BM,"Emergency Ops"
154.025000,0.00000,WNPM871,Government,Morgan,"Courthouse Ops","Mrgn Courthouse",,,FMN,BM,"Public Works"
154.025000,159.36750,KUS418,Eldon,Miller,"Fire/Rescue: Dispatch","Eldon Fire","91.5 PL",,FMN,RM,"Fire Dispatch"
154.025000,158.86500,KGL653,Chillicothe,Livingston,"Municipal Utilities: Light and Power","Chil Utility",,,FMN,RM,"Public Works"
154.025000,0.00000,KNJN783,"Kimberling City",Stone,"Public Works","Kimb PubWrks",,,FMN,BM,"Public Works"
154.025000,0.00000,WNXD937,"New Florence",Montgomery,"Local Government","NewFlr Local",,,FMN,BM,Multi-Dispatch
154.025000,0.00000,WNJV354,Parkville,Platte,"Public Works [Ch 1]","Prkv PubWrks","167.9 PL",,FMN,BM,"Public Works"
154.025000,159.07500,KQS606,"Platte City",Platte,"Benefit Assessment Special Road District","PCty Roads",,,FMN,RM,"Public Works"
154.025000,0.00000,WQLJ761,Viburnum,Iron,"Local Ops","Viburnum Local",,,FMN,BM,Multi-Dispatch
154.025000,154.07700,KTG739,"Webster County",Webster,"Sheriff/Law: Dispatch (Elkland)","WebsLaw Elkland","CC 1|TG 1|SL 1",,DMRE,RM,"Law Dispatch"
154.025000,0.00000,WQQI709,"Carter County",Carter,"Sheriff,  Van Buren Police, Fire/EMS","Carter Interop",CSQ,,FMN,BM,Interop
154.032500,154.07000,KTG524,"Gerald - Rosebud",Gasconade,"Fire: Tac","GerRsebd FireTac","136.5 PL",,FMN,RM,"Fire Dispatch"
154.032500,154.65750,WQCH254,"County Government",Dade,"Sheriff/Law: Dispatch - Countywide","Dade Sheriff/Law","11 RAN",,NXDN96E,RM,"Law Dispatch"
154.032500,154.65750,WQCH254,"County Government",Dade,"(FORMER) Sheriff/Law: Dispatch - Countywide","Dade Sheriff/Law","123.0 PL",,FMN,RM,"Law Dispatch"
154.040000,0.00000,WPSG722,Stewartsville,DeKalb,"City Operations [Expired 2/12]",Stewartsvile,,,FMN,BM,"Public Works"
154.040000,158.94000,WPZV277,Dora,Douglas,"Fire: Dispatch","E Douglas Fire ",,,FMN,RM,"Fire Dispatch"
154.040000,0.00000,WPCV559,Piedmont,Wayne,"EMA: Local Ops/Severe Weather Spotters","Peidmont EMA 1 ",,,FMN,BM,"Emergency Ops"
154.040000,0.00000,KYJ236,Lexington,Lafayette,"Street Department","Lex Street","82.5 PL",,FMN,BM,"Public Works"
154.040000,0.00000,WPWH465,"Marion County R-2 Fire",Marion,Fire,"MarR2 Fire1",,,FMN,BM,"Fire Dispatch"
154.040000,0.00000,KDQ340,Palmyra,Marion,Police,"Palmyra Police 2","107.2 PL",,FMN,BM,"Law Dispatch"
154.040000,0.00000,KDN592,Sikeston,Scott,"Fire: Tone-Outs / Dispatch [Ch 2] (also Morehouse)","Sikeston Fire 2","100.0 PL",,FMN,BM,"Fire Dispatch"
154.040000,158.94000,KUR466,Goverment,Hickory,"Fire/EMS/Rescue: Dispatch / Ops [Expired 9/24; 4/25 App 0011514577]","Hickory FireEMS ","127.3 PL",,FMN,RM,"Fire Dispatch"
154.040000,0.00000,WZX525,Raytown,Jackson,"Parks and Recreation [Expired 7/14]","Raytown Parks","167.9 PL",,FMN,BM,"Public Works"
154.040000,0.00000,KDQ210,Boonville,Cooper,Police,"Boonv Police 2","100.0 PL",,FMN,BM,"Law Dispatch"
154.040000,0.00000,KDN592,Morehouse,Scott,"Fire: Dispatch [Ch 2] (DB: Sikeston)","Sikeston Fire 2 ","100.0 PL",,FMN,BM,"Fire Dispatch"
154.040000,0.00000,WPDU480,"Missouri University of Science and Technology (Rolla)",Phelps,Operations,"U of M Ops",,,FMN,BM,Schools
154.040000,158.83500,WQMQ922,"Audrain Medical Center and Ambulance",Audrain,"EMS: Dispatch (in use)","AMC/Audrain EMS",,,FMN,RM,"EMS Dispatch"
154.047500,156.09750,WQYC478,"Wri-Comm 911",Wright,"Manes Fire: Operations","Manes? Fire Ops","431 DPL",,FMN,RM,Fire-Tac
154.047500,0.00000,n/a,"Missouri Statewide Wireless Interoperable Network (MOSWIN)",Bates,"Site: 055 Hume",n/a,n/a,n/a,"Project 25",RM,TRS
154.055000,0.00000,n/a,"Christian County MO 911 Emergency Services",Christian,"Site: 005 Nixa",n/a,n/a,n/a,DMR,RM,TRS
154.055000,159.42000,WPRH411,Lockwood,Dade,Police,"Lkdwd Police","151.4 PL",,FMN,RM,"Law Tac"
154.055000,0.00000,KCN846,Lebanon,Laclede,"Public Works","Lebanon PubWrks",CSQ,,FMN,BM,"Public Works"
154.055000,0.00000,WQDM539,"Laclede County",Laclede,"Emergency Management","Laclede OEM ",CSQ,,FMN,BM,"Emergency Ops"
154.055000,0.00000,KVT732,"Garden City",Cass,"Local Government [Expired 8/23]","GrdnCity LocGovt",,,FMN,BM,"Public Works"
154.055000,0.00000,KJG941,"Andrew County",Andrew,"Fire: Rural / County Government Services","Andrew Fire/Govt","141.3 PL",,FMN,BM,Multi-Dispatch
154.055000,155.55750,WNZP370,Clarksville,Pike,"Police: Dispatch (Repeats Sheriff)","Clrk Police","114.8 PL",,FMN,RM,"Law Dispatch"
154.055000,158.81250,KNNJ981,Doniphan,Ripley,"Police: Dispatch","Doniphan Police","127.3 PL",,FMN,RM,"Law Dispatch"
154.055000,155.98500,KCS531,"Missouri Department of Public Safety Statewide",Statewide,"MEMA VHF* [Rock Port (Atchison), Fulton (Calloway)]","MEMA 154.055","151.4 PL",,FMN,RM,"Emergency Ops"
154.055000,153.81500,KTV822,Sheriff/911,"Cape Girardeau","Fire: Dispatch/Paging (EMA?)","CGCo Fire 1","141.3 PL",,FMN,RM,"Fire Dispatch"
154.055000,0.00000,KNHV344,Government,Morgan,"Civil Defense","Mrgn CivilDefens",,,FMN,BM,"Emergency Ops"
154.055000,0.00000,WXB769,Government,Camden,"Emergency Management","Camden EMA",,,FMN,BM,"Emergency Ops"
154.055000,0.00000,KNHN200,Eldon,Miller,"Eldon Model Airpark",EldonModelAirpk,,,FMN,BM,"Public Works"
154.055000,0.00000,WQFC791,"Platte County",Platte,"Sheriff [Ch 8]","Platte Sheriff 8",,,FMN,M,"Law Tac"
154.055000,0.00000,WNDM854,Norborne,Carroll,"City Operations","Norborne Ops",,,FMN,BM,Multi-Dispatch
154.062500,0.00000,KAB243,"Pemiscot County",Pemiscot,"Sheriff: Dispatch","Pem Sheriff","146.2 PL",,FMN,RM,"Law Dispatch"
154.062500,155.97750,WRAB419,Shelbina,Shelby,"Fire: Local","Shelbina Fire",,,FMN,RM,Fire-Tac
154.070000,150.77500,WPWR986,"Central Dispatch/911",Washington,"Emergency Management (?)","Wash EMA? 9009","CC 10|TG 9009|SL 2",,DMR,RM,"Emergency Ops"
154.070000,150.77500,WPWR986,"Central Dispatch/911",Washington,"Fire: Ops","Wash Fire 9012","CC 10|TG 9012|SL 1",,DMR,RM,Fire-Tac
154.070000,150.77500,WPWR986,"Central Dispatch/911",Washington,"Rural Law Dispatch [LAW 2]","Wash Shrf Law 2","CC 12|TG 9534|SL 2",,DMR,RM,"Law Dispatch"
154.070000,150.77500,WPWR986,"Central Dispatch/911",Washington,"Fire: Main 2 [FIRE 2] (mostly Sullivan)","Wash Fire Main 2","CC 12|TG 9005|SL 1",,DMR,RM,"Fire Dispatch"
154.070000,0.00000,WPMR247,Vienna,Maries,"Fire: Tactical","Vienna Fire Tac",,,FMN,BM,Fire-Tac
154.070000,0.00000,KTG524,"Gerald-Rosebud Fire Protection District",Franklin,Fire,"Ger-Ros Fire",,,FMN,M,"Fire Dispatch"
154.070000,0.00000,WNWW823,"New Haven-Berger Fire Protection District",Franklin,Fire,"NH-B Fire",,,FMN,BM,"Fire Dispatch"
154.070000,0.00000,WPKP984,Hughesville,Pettis,"Fireground [Expired 6/22]","Hughesville FG ",,,FMN,M,"Fire Dispatch"
154.070000,0.00000,WPXJ552,Wardell,Pemiscot,"Fire: Dispatch [Expired 4/13]","Wardell Fire","67.0 PL",,FMN,BM,"Fire Dispatch"
154.070000,0.00000,WPLR882,Bethany,Harrison,Fire,"Bethany Fire",,,FMN,BM,"Fire Dispatch"
154.070000,0.00000,WPQC820,"Knox County",Knox,"Fire: Countywide Dispatch [Expires 5/25]","Knox Co Fire",CSQ,,FMN,BM,"Fire Dispatch"
154.070000,0.00000,WNWW823,"New Haven",Gasconade,"Fire: Tac","NHaven Fire Tac","151.4 PL",,FMN,BM,"Fire Dispatch"
154.070000,0.00000,WNVG957,Cabool,Texas,"Fire: Dispatch","Cabool Fire",CSQ,,FMN,M,"Fire Dispatch"
154.070000,0.00000,WPFI886,"Roscoe Township","St. Clair","Fire: Operations","RoscoeTwp Fire ",CSQ,,FMN,BM,Fire-Tac
154.070000,0.00000,KNEF665,"French Village","St. Francois",Fireground,"GsCreek Fire",,,FMN,M,Fire-Tac
154.085000,0.00000,WNUU423,Chaffee,Scott,"Housing Authority","Chaffee Housing ",,,FMN,BM,"Public Works"
154.085000,0.00000,KAN614,"Pleasant Hill",Cass,"Police: Car-to-Car/Tac [Ch 3]","PH Police Tac 3","107.2 PL",,FMN,BM,"Law Tac"
154.085000,159.09000,KNEX572,Granby,Newton,"Public Works","Granby PubWorks",,,FMN,RM,"Public Works"
154.085000,0.00000,KRM817,Cuba,Crawford,"Police: Inquiry","Cuba PD Inq","162.2 PL",,FMN,BM,"Law Dispatch"
154.085000,0.00000,WPDF271,Bertrand,Mississippi,"Fire: Local [Expired 9/23]","Bertrand Fire",,,FMN,BM,Fire-Tac
154.085000,158.92500,WQVA226,Waynesville,Pulaski,"Police: Dispatch","Waynesv Police","162.2 PL",,FMN,RM,"Law Dispatch"
154.085000,158.92500,WQVA226,Waynesville,Pulaski,Utilities,"Waynesv Utility","151.4 PL",,FMN,RM,"Public Works"
154.085000,0.00000,KXR780,Milan,Sullivan,"Village Ops",MilanVillage,,,FMN,BM,Multi-Dispatch
154.085000,155.98500,WQTI488,"Benton County",Benton,"Roads and Bridges","Benton Rds/Brdg","156.7 PL",,FMN,RM,"Public Works"
154.085000,0.00000,KNAD865,"Crystal City",Jefferson,"Police: Dispatch [Ch 1]","CrCy Police","107.2 PL",,FMN,BM,"Law Dispatch"
154.085000,0.00000,WQBB998,Paris,Monroe,"Public Safety","Paris City",,,FMN,BM,"Law Dispatch"
154.085000,0.00000,KNDS828,Slater,Saline,"Electric / Water / Sewer [Expired 9/24]","Slater EWS 1 ",,,FMN,B,Utilities
154.085000,0.00000,WNSS740,"Reeds Spring",Stone,"Police / Water [Expired 7/15]","RSpr PD/Watr",,,FMN,BM,Multi-Dispatch
154.085000,0.00000,KRG714,Clinton,Henry,"EMA [Expired 7/13]","Clinton EMA 1",,,FMN,BM,"Emergency Ops"
154.085000,0.00000,KYF332,JASCO,Jasper,"Sheriff: Juvenile Division [Expired 3/15]","JASCO Juvenile",,,FMN,BM,Corrections
154.085000,158.86500,WQXE768,"Emergency Management (SCCDEM)","St. Charles","Outdoor Warning Siren Data (DTMF/MSK)","SCCDEM Sirens","141.3 PL",,FMN,RM,"Emergency Ops"
154.092500,155.65500,WQBV577,"Lake Ozark (City)",Miller,"Fire - Patch to TG 25203 MOSWIN","LkOzk Fire New","431 DPL",,FMN,RM,"Fire Dispatch"
154.092500,159.09750,WRJH848,Squires,Douglas,"Fire: Dispatch/Paging","Squires Fire","123.0 PL",,FMN,RM,"Fire Dispatch"
154.092500,0.00000,WNFX946,"Boone County",Boone,"Sheriff: Highway RADAR","Boone Shrf RADAR","94.8 PL",,FMN,M,"Law Tac"
154.100000,0.00000,WNDD447,Hollister,Taney,"Public Works","Holl PublicWorks",,,FMN,BM,"Law Dispatch"
154.100000,0.00000,WPMU952,Buffalo,Dallas,"Water Department","Buffalo Water ",,,FMN,BM,Utilities
154.100000,158.80500,WRXK506,Kennett,Dunklin,"Police: Dispatch - Primary","Kenn Police P25","900 NAC",,P25,RM,"Law Dispatch"
154.100000,158.80500,WRXK506,Kennett,Dunklin,"Police: Analog","Kenn Police A","82.5 PL",,FMN,RM,"Law Dispatch"
154.100000,158.88000,KDL859,"Jefferson City",Cole,"Public Works","JffC PubWrk1","192.8 PL",,FMN,RM,"Public Works"
154.100000,0.00000,KNCP855,"Mount Vernon",Lawrence,"Fire: Dispatch","Mt Vernon Fire ",CSQ,,FMN,BM,"Fire Dispatch"
154.100000,0.00000,WNLV995,Sullivan,Franklin,Fire:,"Sullivan Fire ",,,FMN,BM,Fire-Tac
154.100000,0.00000,WPUL309,"North Central Carroll Fire Protection District",Carroll,Fire,"NCCFPD 2",,,FMN,BM,Fire-Tac
154.100000,0.00000,WPLQ625,Maryville,Nodaway,"Golf Course Maintenance [Expired 11/12]","Mv GolfMntnc",,,FMN,BM,"Public Works"
154.100000,0.00000,WQOC589,Dexter,Stoddard,"Public Works / Water","Dexter PubWrks ","156.7 PL",,FMN,BM,"Public Works"
154.100000,151.08500,KAP257,Jackson,"Cape Girardeau","Public Works","Jksn PubWrks","364 DPL",,FMN,RM,"Public Works"
154.100000,0.00000,KUN578,"El Dorado Springs",Cedar,"Transit Services","EDS Transit","115 DPL",,FMN,BM,Transportation
154.100000,158.89500,WNKN466,"Pettis County",Pettis,"Emergency Management: Primary","Pettis EMA Prim","731 DPL",,FMN,RM,"Emergency Ops"
154.100000,158.82000,WPYG270,Summersville,Texas,"Fire: Dispatch [Expired 8/13]","Summrsville Fire",,,FMN,RM,"Fire Dispatch"
154.100000,158.91000,WZM962,Lawson,Ray,"Fire: Dispatch","Lawson Fire","271 DPL",,FMN,RM,"Fire Dispatch"
154.100000,156.15000,WPKU245,"Macon County",Macon,"Sheriff: Dispatch","Macon Sheriff","210.7 PL",,FMN,RM,"Law Dispatch"
154.100000,0.00000,WRJU934,"Saint Peters","St. Charles","Water Distribution Data (CSQ) [WSAF329,WRTQ949,WSAK229]","St Peters WDD2",,,Telm,F,Data
154.100000,158.89500,WNKN466,"Pettis County",Pettis,"EMA: Operations","Pettis EMA Ops ","CC 1|TG 20002|SL *",,DMR,RM,"Emergency Ops"
154.100000,0.00000,WNKN466,"Pettis County",Pettis,"EMA: Tac-1","Pettis EMA Tac-1","CC 1|TG 20002|SL 1",,DMR,M,"Emergency Ops"
154.100000,0.00000,WNKN466,"Pettis County",Pettis,"EMA: Tac-5","Pettis EMA Tac-5","CC 5|TG 20002|SL 1",,DMR,M,"Emergency Ops"
154.100000,0.00000,WNKN466,"Pettis County",Pettis,"EMA: Tac-7","Pettis EMA Tac-7","CC 7|TG 20002|SL 1",,DMR,M,"Emergency Ops"
154.107500,151.06250,WQDH355,"Ste. Genevieve (City)","Ste. Genevieve","Public Works","SGen PubWrks R","146.2 PL",,FMN,RM,"Public Works"
154.115000,159.20250,WNUW675,"Knob Noster",Johnson,"Fire: Dispatch","KnobNoster Fire","88.5 PL",,FMN,RM,"Fire Dispatch"
154.115000,159.08250,KZC556,"North Missouri EMS",Harrison,"EMS: Dispatch","NMo EMS Disp","110.9 PL",,FMN,RM,"EMS Dispatch"
154.115000,0.00000,WNFA729,Salem,Dent,City,"Salem City 3C",,,FMN,BM,"Public Works"
154.115000,0.00000,WQG926,Wentzville,"St. Charles","Public Works: Water/Trash","Wntz PWrks",,,FMN,BM,"Public Works"
154.115000,0.00000,KNCE916,"West Plains",Howell,"Public Safety","WP PubSfty?",,,FMN,BM,"Law Dispatch"
154.115000,158.91000,WPWG694,Theodosia,Ozark,"Fire: Dispatch (*)","Theodosia Fire","506 DPL",,FMN,RM,"Fire Dispatch"
154.115000,0.00000,KNJX356,Sikeston,Scott,"Police: Alternate (still in use?)","Sikeston Police3","179.9 PL",,FMN,M,"Law Tac"
154.115000,0.00000,KUN578,"El Dorado Springs",Cedar,"Fire: Dispatch / Operations","EDS Fire","125 DPL",,FMN,BM,"Fire Dispatch"
