Decimal,Hex,Alpha Tag,Mode,Description,Tag,Category
40203,9d0b,"Spfld Streets 3","D","Streets 3","Public Works","Greene/Springfield Public Works"
40204,9d0c,"Spfld Streets 4","D","Streets 4","Public Works","Greene/Springfield Public Works"
40205,9d0d,"Spfld  Streets 5","D","Streets 5","Public Works","Greene/Springfield Public Works"
40206,9d0e,"Spfld Streets 6","D","Streets 6","Public Works","Greene/Springfield Public Works"
40207,9d0f,"Spfld Streets 7","D","Streets 7","Public Works","Greene/Springfield Public Works"
40208,9d10,"Spfld Streets 8","D","Streets 8","Public Works","Greene/Springfield Public Works"
40209,9d11,"Spfld Streets 9","D","Streets 9","Public Works","Greene/Springfield Public Works"
40210,9d12,"Grn Grounds 1","D","Grounds 1","Public Works","Greene/Springfield Public Works"
40211,9d13,"Grn Grounds 2","D","Grounds 2","Public Works","Greene/Springfield Public Works"
40212,9d14,"Grn Grounds 3","D","Grounds 3","Public Works","Greene/Springfield Public Works"
40213,9d15,"Grn Grounds 4","D","Grounds 4","Public Works","Greene/Springfield Public Works"
40214,9d16,"Grn Grounds 5","D","Grounds 5","Public Works","Greene/Springfield Public Works"
40215,9d17,"Grn Grounds 6","D","Grounds 6","Public Works","Greene/Springfield Public Works"
40216,9d18,"Grn Grounds 7","D","Grounds 7","Public Works","Greene/Springfield Public Works"
40217,9d19,"Grn Grounds 8","D","Grounds 8","Public Works","Greene/Springfield Public Works"
40219,9d1b,"Grn PWC Ops 1","D","PWC Ops 1","Public Works","Greene/Springfield Public Works"
40220,9d1c,"Grn TMC Signal","D","TMC Signal","Public Works","Greene/Springfield Public Works"
40222,9d1e,"Grn Engineering","D","Engineering","Public Works","Greene/Springfield Public Works"
40223,9d1f,"Grn Flagger 1","D","Flagger 1","Public Works","Greene/Springfield Public Works"
40224,9d20,"Grn Flagger 2","D","Flagger 2","Public Works","Greene/Springfield Public Works"
40225,9d21,"Grn Flagger 3","D","Flagger 3","Public Works","Greene/Springfield Public Works"
40226,9d22,"Greene Snow","D","Snow","Public Works","Greene/Springfield Public Works"
40250,9d3a,"SCU Sewer 1","D","Sewer Maintenance 1 (City Utilities)","Utilities","Greene County Environmental"
40251,9d3b,"SCU Sewer 2","D","Sewer Maintenance 2 (City Utilities)","Utilities","Greene County Environmental"
40252,9d3c,"SCU Sewer 3","D","Sewer Maintenance 3 (City Utilities)","Utilities","Greene County Environmental"
40253,9d3d,"SCU Sewer 4","D","Sewer Maintenance 4 (City Utilities)","Utilities","Greene County Environmental"
40254,9d3e,"SCU Sewer 5","D","Sewer Maintenence 5 (City Utilities)","Utilities","Greene County Environmental"
40255,9d3f,"SCU Sewer 6","D","Sewer Maintenance 6 (City Utilities)","Utilities","Greene County Environmental"
40256,9d40,"SCU Sewer 7","D","Sewer Maintenance 7 (City Utilities)","Utilities","Greene County Environmental"
40257,9d41,"SCU Sewer 8","D","Sewer Maintenance 8 (City Utilities)","Utilities","Greene County Environmental"
40258,9d42,"SCU Sewer 9","D","Sewer Maintenance 9 (City Utilities)","Utilities","Greene County Environmental"
40300,9d6c,"Sp-Grn Health","D","Springfield-Greene Health ","Public Works","Greene County Medical/Health"
40301,9d6d,"Sp-Grn Heath Tac","D","Springfield-Greene Health: Tac ","Public Works","Greene County Medical/Health"
40315,9d7b,"MSU PublicSafety","D","Dispatch","Law Dispatch","Missouri State University Public Safety (Spfld)"
40316,9d7c,"MSU Police Tac 1","D","Police: Tac 1","Law Tac","Missouri State University Public Safety (Spfld)"
40317,9d7d,"MSU Police Tac 2","D","Police: Tac 2","Law Tac","Missouri State University Public Safety (Spfld)"
40325,9d85,"SPS Police","D","Springfield Public Schools Police","Law Dispatch","Springfield Police"
40326,9d86,"SPS Police Priv","D","Springfield Public Schools Police: Private","Law Tac","Springfield Police"
40411,9ddb,"SCU Electric All","D","All Electric ","Utilities","Springfield City Utilities"
40415,9ddf,"SCU ElecLineCrew","D","Electric Line Crews ","Utilities","Springfield City Utilities"
40419,9de3,"SCU Water Trtmnt","D","Water Treatment/Supply ","Utilities","Springfield City Utilities"
40420,9de4,"SCU Power Plant","D","Power Plant Ops/Rail","Utilities","Springfield City Utilities"
40421,9de5,"SCU PowerStation","D","Power Station","Utilities","Springfield City Utilities"
40428,9dec,"SCU Electric","D","Electric Department ","Utilities","Springfield City Utilities"
40450,9e02,"SCU Gas All","D","All Gas ","Utilities","Springfield City Utilities"
40454,9e06,"SCU Gas Dept","D","Gas Department ","Utilities","Springfield City Utilities"
40500,9e34,"SCU Water All","D","All Water","Utilities","Springfield City Utilities"
40502,9e36,"SCU Water Eng","D","Water Engineering","Utilities","Springfield City Utilities"
40503,9e37,"SCU Water Meter","D","Water Meter Shop","Utilities","Springfield City Utilities"
40504,9e38,"SCU Water Tac 1","D","Water Tac 1","Utilities","Springfield City Utilities"
40505,9e39,"SCU Water Tac 2","D","Water Tac 2","Utilities","Springfield City Utilities"
40525,9e4d,"SCU Transit Main","D","Transit Main (City Utilities)","Transportation","Springfield Transit"
40526,9e4e,"SCU Transit Supv","D","Transit Supervisor (City Utilities)","Transportation","Springfield Transit"
40527,9e4f,"SCU Transit Tac","D","Transit Tac (City Utilities)","Transportation","Springfield Transit"
40528,9e50,"SCU Transit Mnt","D","Vehicle Maintenance (City Utilities)","Utilities","Springfield City Utilities"
40570,9e7a,"SCU Field/Meter","D","Field Services/Meter Reading   ","Utilities","Springfield City Utilities"
40610,9ea2,"SCU Wide Net","D","Wide Net (City Utilities)","Utilities","Springfield City Utilities"
40611,9ea3,"SCU Storm","D","CU Storm Outage Center (CU=City Utilities)","Utilities","Springfield City Utilities"
40620,9eac,"SCU Radio Shop","D","Radio System Test","Public Works","Springfield City Utilities"
40621,9ead,"SCU Radio Techs","D","Radio System Techs","Public Works","Springfield City Utilities"
40630,9eb6,"SCU Damge Pvnt","D","Damage Prevention ","Utilities","Springfield City Utilities"
40641,9ec1,"Grn Highway","D","Highway Department","Public Works","Greene County Highway"
40642,9ec2,"Grn Hiway Dist 1","D","District 1","Public Works","Greene County Highway"
40643,9ec3,"Grn Hiway Dist 2","D","District 2","Public Works","Greene County Highway"
40644,9ec4,"Grn Hiway Bridge","D","Bridge","Public Works","Greene County Highway"
40645,9ec5,"Grn Hiway Spec","D","Special Projects","Public Works","Greene County Highway"
40646,9ec6,"Grn Hiway C/Wide","D","Countywide","Public Works","Greene County Highway"
40647,9ec7,"Grn Hiway SvcCtr","D","Service Center","Public Works","Greene County Highway"
40648,9ec8,"Grn Hiway Flag 1","D","Flag 1","Public Works","Greene County Highway"
40701,9efd,"Grn Sheriff Emrg","D","Sheriff: Emergency","Law Dispatch","Greene County Law"
40702,9efe,"Grn Muni-Law C/W","D","Muni-Law: Dispatch County-Wide (except Spfld)","Law Dispatch","Greene County Law"
40703,9eff,"Grn Shrf Patrol1","D","Sheriff: Patrol 1 [GC Pat 1]","Law Dispatch","Greene County Law"
40704,9f00,"Grn Shrf Patrol2","D","Sheriff: Patrol 2 [GC Pat 2]","Law Dispatch","Greene County Law"
40705,9f01,"Grn Shrf Patrol3","DE","Sheriff: Patrol 3 [GC Pat 3]","Law Dispatch","Greene County Law"
40706,9f02,"Grn Sheriff Tac1","D","Sheriff: Tac-1 [GCSO Tac-1]","Law Tac","Greene County Law"
40707,9f03,"Grn Sheriff Tac2","D","Sheriff: Tac-2 [GCSO Tac-2]","Law Tac","Greene County Law"
40708,9f04,"Grn Sheriff Tac3","DE","Sheriff: Tac-3 [GCSO Tac-3]","Law Tac","Greene County Law"
40709,9f05,"Grn Sheriff Tac4","DE","Sheriff: Tac-4 [GCSO Tac-4]","Law Tac","Greene County Law"
40710,9f06,"Grn Sheriff Cmd","DE","Sheriff: Command","Law Tac","Greene County Law"
40711,9f07,"Grn Shrf Detect","DE","Sheriff: Detectives","Law Tac","Greene County Law"
40712,9f08,"Grn Shrf Fugitve","DE","Sheriff: Fugitive","Law Tac","Greene County Law"
40713,9f09,"Grn Jail Command","DE","Jail: Command","Corrections","Greene County Law"
40714,9f0a,"Grn Jail 1 Main","D","Jail: Ops-Main (Ch 1)","Corrections","Greene County Law"
40715,9f0b,"Grn Jail 2 Ovrfl","D","Jail: Ops-Overflow (Ch 2)","Corrections","Greene County Law"
40716,9f0c,"Grn Jail 3 Tac","DE","Jail: Ops-Tactical (Ch 3)","Corrections","Greene County Law"
40717,9f0d,"Grn Court Secrty","D","Greene Co Courts/Jail Campus Security","Corrections","Greene County Law"
40722,9f12,"Grn Shrf Train 1","D","GCSO Training","Law Tac","Greene County Law"
40723,9f13,"Grn Shrf Train 2","D","GCSO Training Exercises","Law Tac","Greene County Law"
40726,9f16,"Grn Juv Justice","D","Juvenile Justice Center","Corrections","Greene County Law"
40751,9f2f,"Grn Fire Co/wide","D","Fire: Dispatch-Countywide (Patched to 154.400)","Fire Dispatch","Greene County Fire"
40752,9f30,"Grn Fire Train 1","D","Fire: Training 1 ","Fire-Tac","Greene County Fire"
40753,9f31,"Grn Fire Train 2","D","Fire: Training 2 ","Fire-Tac","Greene County Fire"
40754,9f32,"Grn Fire Train 3","D","Fire: Training 3 ","Fire-Tac","Greene County Fire"
40755,9f33,"Grn Fire Common","D","Fire: Common ","Fire-Tac","Greene County Fire"
40772,9f44,"Republic Police","D","Republic Police: Dispatch","Law Dispatch","Greene County Law"
40773,9f45,"Republic Police2","D","Republic Police: Dispatch 2","Law Dispatch","Greene County Law"
40791,9f57,"Republic Fire","D","Republic Fire: Tac","Fire-Tac","Greene County Fire"
40793,9f59,"Republic FG 1","D","Republic Fireground 1","Fire-Tac","Greene County Fire"
40794,9f5a,"Republic FG 2","D","Republic Fireground 2","Fire-Tac","Greene County Fire"
40795,9f5b,"Republic FG 3","D","Republic Fireground 3","Fire-Tac","Greene County Fire"
40796,9f5c,"West Repub Fire","D","West Republic Fire: Tac","Fire-Tac","Greene County Fire"
40800,9f60,"Republic Common ","D","Republic Common","Multi-Dispatch","Greene County - Other"
40810,9f6a,"Ash Grove Police","D","Ash Grove Police: Dispatch","Law Dispatch","Greene County Law"
40820,9f74,"Ash Grove Fire","D","Ash Grove Fire: Tac","Fire-Tac","Greene County Fire"
40840,9f88,"FairGrove Police","D","Fair Grove Police: Dispatch","Law Dispatch","Greene County Law"
40850,9f92,"Fair Grove Fire","D","Fair Grove Fire: Tac","Fire-Tac","Greene County Fire"
40870,9fa6,"Willard Police","D","Willard Police: Dispatch","Law Dispatch","Greene County Law"
40880,9fb0,"Willard Fire","D","Willard Fire: Tac","Fire-Tac","Greene County Fire"
40890,9fba,"Willard PubWorks","D","Willard Public Works","Public Works","Greene County - Other"
40900,9fc4,"Battlefield PD","D","Battlefield Police: Dispatch","Law Dispatch","Greene County Law"
40910,9fce,"Battlefield Fire","D","Battlefield Fire: Tac","Fire-Tac","Greene County Fire"
40920,9fd8,"Strafford Police","D","Strafford Police: Dispatch","Law Dispatch","Greene County Law"
40930,9fe2,"Strafford Fire","D","Strafford Fire: Tac","Fire-Tac","Greene County Fire"
40940,9fec,"Walnut Grove PD","D","Walnut Grove Police: Dispatch","Law Dispatch","Greene County Law"
40950,9ff6,"Walnut Grv Fire","D","Walnut Grove Fire: Tac","Fire-Tac","Greene County Fire"
40960,a000,"Billings Fire","D","Billings Fire: Tac","Fire-Tac","Greene County Fire"
40970,a00a,"Bois D'Arc Fire","D","Bois D'Arc Fire: Tac","Fire-Tac","Greene County Fire"
40980,a014,"Brookline Fire","D","Brookline Fire: Tac","Fire-Tac","Greene County Fire"
40990,a01e,"Ebenezer Fire","D","Ebenezer Fire: Tac","Fire-Tac","Greene County Fire"
40991,a01f,"Ebenezr FireTac1","D","Ebenezer Fire: Tac-1","Fire-Tac","Greene County Fire"
41000,a028,"LoganRogrsv Fire","D","Logan-Rogersville Fire: Tac","Fire-Tac","Greene County Fire"
41020,a03c,"CoxHealth EMS","D","CoxHealth EMS ","EMS Dispatch","Greene County Medical/Health"
41021,a03d,"Mercy EMS Greene","D","Mercy EMS Greene County","EMS Dispatch","Greene County Medical/Health"
41022,a03e,"Mercy EMS Ops","D","Mercy EMS Ops","EMS Dispatch","Greene County Medical/Health"
41040,a050,"DEA Spfld 41040","De","Springfield (unidentified)","Law Tac","Federal Drug Enforcement Agency (DEA)"
42001,a411,"Asbury Fire","T","Asbury Fire: Dispatch","Fire Dispatch","Jasper County"
42012,a41c,"Avilla Fire Disp","D","Avilla Fire: Dispatch","Fire Dispatch","Jasper County"
42023,a427,"Carl Jctn Fire ","T","Carl Junction Fire/EMS: Dispatch","Fire Dispatch","Jasper County"
42039,a437,"Cartervl Fire","T","Carterville Fire: Dispatch","Fire Dispatch","Jasper County"
42055,a447,"Carthage PD P2","T","Carthage Police: Dispatch TDMA","Law Dispatch","Jasper County"
42059,a44b,"CarthageFire/EMS","T","Carthage Fire/EMS: Dispatch","Fire Dispatch","Jasper County"
42071,a457,"Duenweg Fire","T","Duenweg FIre: Dispatch","Fire Dispatch","Jasper County"
42087,a467,"Jasper City Fire","T","Jasper City Fire: Dispatch","Fire Dispatch","Jasper County"
42103,a477,"Oronogo Fire","T","Oronogo Fire: Ops","Fire Dispatch","Jasper County"
42120,a488,"Sarcoxie Fire","T","Sarcoxie Rural Fire: Dispatch","Fire Dispatch","Jasper County"
42135,a497,"Tri Cities Fire","D","Tri Cities Fire/EMS: Dispatch","Fire Dispatch","Jasper County"
42147,a4a3,"Webb City PD P2","T","Webb City Police: Dispatch TDMA","Law Dispatch","Jasper County"
42151,a4a7,"Webb City FD/EMS","T","Webb City Fire/EMS: Dispatch","Fire Dispatch","Jasper County"
42162,a4b2,"Golden FireAlarm","T","Golden City Fire: Alarm","Fire Dispatch","Jasper County"
42179,a4c3,"METS Amb Disp 1","T","Metro Emer Transport System: Dispatch","EMS Dispatch","Jasper County"
42180,a4c4,"METS 1 A-to-A","T","Metro Emer Transport System: Unit-to-Unit","EMS-Talk","Jasper County"
42181,a4c5,"METS Encry","TE","Metro Emer Transport System: Encrypted","EMS-Tac","Jasper County"
42184,a4c8,"METS Amb Disp B","T","Metro Emer Transport System: Dispatch B","EMS Dispatch","Jasper County"
42185,a4c9,"METS South/Night","T","Metro Emer Transport System: Dispatch South/Night","EMS Dispatch","Jasper County"
42186,a4ca,"METS Amb Disp N","T","Metro Emer Transport System: Dispatch North","EMS Dispatch","Jasper County"
42187,a4cb,"Joplin Fire P2","T","Fire Dept Ops","Fire-Tac","Jasper County"
42188,a4cc,"Mercy Joplin ER","T","Emergency Room Comms","EMS-Tac","Jasper County"
42295,a537,"JASCO Event 1","T","County Event 1 ","Law Tac","Jasper County"
42296,a538,"JASCO Event 2","T","County Event 2","Law Tac","Jasper County"
42297,a539,"Jasper 42297 Enc","TE","Law ","Law Tac","Jasper County"
42298,a53a,"Jasper 42298 Enc","TE","Law ","Law Tac","Jasper County"
42304,a540,"JasperSheriff P2","T","Sheriff: Dispatch TDMA","Law Dispatch","Jasper County"
42312,a548,"Jasp Muni Law P2","T","Municipal Law TDMA","Law Dispatch","Jasper County"
42319,a54f,"Jasper Co Fire","T","Fire: Dispatch All","Fire Dispatch","Jasper County"
42321,a551,"Jasper Fire Ops1","T","Ops 1 Fireground","Fire-Tac","Jasper County"
42322,a552,"Jasper Fire Ops2","T","Ops 2 Fireground","Fire-Tac","Jasper County"
42323,a553,"Jasper Fire Ops3","T","Ops 3 Fireground","Fire-Tac","Jasper County"
42324,a554,"Jasper Fire Ops4","T","Ops 4 Fireground","Fire-Tac","Jasper County"
42325,a555,"Jasper Fire Ops5","T","Ops 5 Fireground","Fire-Tac","Jasper County"
42326,a556,"Jasper Fire Ops6","T","Ops 6 Fireground","Fire-Tac","Jasper County"
42327,a557,"Jasper Fire Ops7","T","Ops 7 Fireground","Fire-Tac","Jasper County"
42328,a558,"Jasper Fire Ops8","T","Ops 8 Fireground","Law Tac","Jasper County"
42329,a559,"Jasper Fire Ctrl","T","Fire: Control, Ops 9","Fire-Tac","Jasper County"
42331,a55b,"Jasper FireOps11","T","Ops 11 Fireground","Fire-Tac","Jasper County"
42332,a55c,"Jasper FireOps12","T","Ops 12 Fireground","Fire-Tac","Jasper County"
42333,a55d,"Jasper FireOps13","T","Ops 13 Fireground","Fire-Tac","Jasper County"
42334,a55e,"Jasper FireOps14","T","Ops 14 Fireground  - Webb City?","Fire-Tac","Jasper County"
42340,a564,"Barton EMS","T","EMS Dispatch by JASCO","EMS Dispatch","Barton County"
42346,a56a,"Golden Fire Disp","T","Golden City Fire: Dispatch","Fire Dispatch","Jasper County"
44031,abff,"Carl Jctn Police","D","Carl Junction Police: Dispatch","Law Dispatch","Jasper County"
44062,ac1e,"Carthage Police","D","Carthage Police: Dispatch ","Law Dispatch","Jasper County"
44153,ac79,"Webb City Police","D","Webb City Police: Dispatch","Law Dispatch","Jasper County"
44154,ac7a,"Webb City PD Tac","DE","Webb City Police: Tactical","Law Tac","Jasper County"
44155,ac7b,"Webb City PD Enc","DE","Webb City Police ","Law Tac","Jasper County"
65000,fde8,"ISSI Patch 65000","De","Patch - St Louis area","Interop","ISSI System Patches"
65014,fdf6,"ISSI Patch 65014","De","Patch - St Louis area","Interop","ISSI System Patches"
65030,fe06,"LifeFlight 65030","D","LifeFlight Helicopter (NW MO)","EMS Dispatch","Medical Helicopters"
65032,fe08,"ISSI Patch 65032","De","Patch - St Louis area","Interop","ISSI System Patches"
65040,fe10,"ISSI Patch 65040","De","Patch - St Louis area ","Interop","ISSI System Patches"
65130,fe6a,"ISSI Patch 65130","De","Patch - St Louis area ","Interop","ISSI System Patches"
65132,fe6c,"ISSI Patch 65132","De","Patch - St Louis area ","Interop","ISSI System Patches"
65148,fe7c,"ISSI Patch 65148","De","Patch - St Louis area","Interop","ISSI System Patches"
65180,fe9c,"ISSI Patch 65180","De","Patch - St Louis area ","Interop","ISSI System Patches"
65212,febc,"ISSI Patch 65212","De","Patch - St Louis area ","Interop","ISSI System Patches"
65214,febe,"ISSI Patch 65214","De","Patch - St Louis area","Interop","ISSI System Patches"
65248,fee0,"ISSI Patch 65248","De","Patch - St Louis area ","Interop","ISSI System Patches"
65262,feee,"ISSI Patch 65262","De","Patch - St Louis area ","Interop","ISSI System Patches"
65264,fef0,"ISSI Patch 65264","De","Patch - St Louis area ","Interop","ISSI System Patches"
65284,ff04,"ISSI Patch 65284","De","Patch - St Louis area ","Interop","ISSI System Patches"
65320,ff28,"ISSI Patch 65320","De","Patch - St Louis area","Interop","ISSI System Patches"
65356,ff4c,"ISSI Patch 65356","De","Patch - St Louis area ","Interop","ISSI System Patches"
65384,ff68,"ISSI Patch 65384","De","Patch - St Louis area","Interop","ISSI System Patches"
65400,ff78,"ISSI Patch 65400","De","Patch - St Louis area ","Interop","ISSI System Patches"
65408,ff80,"ISSI Patch 65408","De","Patch - St Louis area","Interop","ISSI System Patches"
65410,ff82,"ISSI Patch 65410","De","Patch - St Louis area","Interop","ISSI System Patches"
65416,ff88,"ISSI Patch 65416","De","Patch - St Louis area","Interop","ISSI System Patches"
65428,ff94,"ISSI Patch 65428","De","Patch - St Louis area ","Interop","ISSI System Patches"
65432,ff98,"ISSI Patch 65432","De","Patch - St Louis area ","Interop","ISSI System Patches"
65444,ffa4,"ISSI Patch 65444","De","Patch - St Louis area ","Interop","ISSI System Patches"
65450,ffaa,"ISSI Patch 65450","De","Patch - St Louis area ","Interop","ISSI System Patches"
65458,ffb2,"ISSI Patch 65458","De","Patch - St Louis area ","Interop","ISSI System Patches"
65466,ffba,"ISSI Patch 65466","De","Patch - St Louis area","Interop","ISSI System Patches"
65470,ffbe,"ISSI Patch 65470","De","Patch - St Louis area ","Interop","ISSI System Patches"
65488,ffd0,"LifeFlight 65488","D","LifeFlight Helicopter Central MO","EMS Dispatch","Medical Helicopters"
65492,ffd4,"ISSI Patch 65492","De","Patch - St Louis area ","Interop","ISSI System Patches"
65498,ffda,"ISSI Patch 65498","De","Patch - St Louis area ","Interop","ISSI System Patches"
65504,ffe0,"ISSI Patch 65504","De","Patch - St Louis area ","Interop","ISSI System Patches"
65516,ffec,"ISSI Patch 65516","De","Patch - St Louis area ","Interop","ISSI System Patches"
65522,fff2,"ISSI Patch 65522","De","Patch - St Louis area ","Interop","ISSI System Patches"
65526,fff6,"ISSI Patch 65526","De","Patch - St Louis area ","Interop","ISSI System Patches"
65530,fffa,"ISSI Patch 65530","De","Patch - St Louis area ","Interop","ISSI System Patches"
65533,fffd,"ISSI Patch 65533","De","Patch - St Louis area ","Interop","ISSI System Patches"
65534,fffe,"ISSI Patch 65534","De","Patch - St Louis area ","Interop","ISSI System Patches"
65535,ffff,"ISSI Patch 65535","De","Patch - St Louis area","Interop","ISSI System Patches"
