"Frequency Output","Frequency Input","FCC Callsign",Agency/Category,County,Description,"Alpha Tag","PL Output Tone","PL Input Tone",Mode,"Class Station Code",Tag
773.556250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Monroe,"Site: 004 Albia",n/a,n/a,n/a,"Project 25",RM,TRS
773.556250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Adams,"Site: 003 Corning",n/a,n/a,n/a,"Project 25",RM,TRS
773.556250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)","Black Hawk","Site: 012 BlackHawk/Bremer Co Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
773.556250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Crawford,"Site: 028 Denison",n/a,n/a,n/a,"Project 25",RM,TRS
773.568750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Calhoun,"Site: 115 Rockwell City",n/a,n/a,n/a,"Project 25",RM,TRS
773.568750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Clayton,"Site: 026 Elkader",n/a,n/a,n/a,"Project 25",RM,TRS
773.581250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)","Buena Vista","Site: 084 Storm Lake",n/a,n/a,n/a,"Project 25",RM,TRS
773.581250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Floyd,"Site: 034 Floyd Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
773.581250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Marshall,"Site: 064 Marshalltown",n/a,n/a,n/a,"Project 25",RM,TRS
773.581250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Muscatine,"Site: 014 Muscatine/Scott Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
773.593750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Jones,"Site: 049 Anamosa",n/a,n/a,n/a,"Project 25",RM,TRS
773.593750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Ringgold,"Site: 077 Mt. Ayr",n/a,n/a,n/a,"Project 25",RM,TRS
773.593750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Webster,"Site: 035 Fort Dodge",n/a,n/a,n/a,"Project 25",RM,TRS
773.593750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Appanoose,"Site: 007 Centerville",n/a,n/a,n/a,"Project 25",RM,TRS
773.656250,0.00000,n/a,"SARA Network",Jasper,"Site: 062 Grinnell",n/a,n/a,n/a,"Project 25",RM,TRS
773.718750,0.00000,n/a,"SARA Network",Benton,"Site: 010 Benton Co Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
773.781250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Boone,"Site: 008 Woodward/Ames Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
773.781250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Buchanan,"Site: 016 Independence",n/a,n/a,n/a,"Project 25",RM,TRS
773.781250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Cherokee,"Site: 022 Cherokee",n/a,n/a,n/a,"Project 25",RM,TRS
773.781250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Jackson,"Site: 046 Sabula",n/a,n/a,n/a,"Project 25",RM,TRS
773.781250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Winnebago,"Site: 092 Leland",n/a,n/a,n/a,"Project 25",RM,TRS
773.793750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Poweshiek,"Site: 015 Malcom",n/a,n/a,n/a,"Project 25",RM,TRS
773.806250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Jackson,"Site: 096 Zwingle",n/a,n/a,n/a,"Project 25",RM,TRS
773.806250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Louisa,"Site: 058 Louisa",n/a,n/a,n/a,"Project 25",RM,TRS
773.806250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Monroe,"Site: 004 Albia",n/a,n/a,n/a,"Project 25",RM,TRS
773.806250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Adams,"Site: 003 Corning",n/a,n/a,n/a,"Project 25",RM,TRS
773.806250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)","Black Hawk","Site: 012 BlackHawk/Bremer Co Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
773.806250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Crawford,"Site: 028 Denison",n/a,n/a,n/a,"Project 25",RM,TRS
773.818750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Calhoun,"Site: 115 Rockwell City",n/a,n/a,n/a,"Project 25",RM,TRS
773.818750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Clayton,"Site: 026 Elkader",n/a,n/a,n/a,"Project 25",RM,TRS
773.831250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)","Buena Vista","Site: 084 Storm Lake",n/a,n/a,n/a,"Project 25",RM,TRS
773.831250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Floyd,"Site: 034 Floyd Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
773.831250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Marshall,"Site: 064 Marshalltown",n/a,n/a,n/a,"Project 25",RM,TRS
773.831250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Muscatine,"Site: 014 Muscatine/Scott Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
773.831250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Page,"Site: 072 Braddyville",n/a,n/a,n/a,"Project 25",RM,TRS
773.831250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)","Van Buren","Site: 050 Keosauqua",n/a,n/a,n/a,"Project 25",RM,TRS
773.843750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Jones,"Site: 049 Anamosa",n/a,n/a,n/a,"Project 25",RM,TRS
773.843750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Ringgold,"Site: 077 Mt. Ayr",n/a,n/a,n/a,"Project 25",RM,TRS
773.843750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Webster,"Site: 035 Fort Dodge",n/a,n/a,n/a,"Project 25",RM,TRS
773.843750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Appanoose,"Site: 007 Centerville",n/a,n/a,n/a,"Project 25",RM,TRS
773.843750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)","Des Moines","Site: 011 Beaverdale",n/a,n/a,n/a,"Project 25",RM,TRS
773.893750,0.00000,n/a,"SARA Network",Poweshiek,"Site: 160 Poweshiek County Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
773.956250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Webster,"Site: 150 Lehigh",n/a,n/a,n/a,"Project 25",RM,TRS
774.031250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Winnebago,"Site: 092 Leland",n/a,n/a,n/a,"Project 25",RM,TRS
774.031250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Boone,"Site: 008 Woodward/Ames Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
774.031250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Buchanan,"Site: 016 Independence",n/a,n/a,n/a,"Project 25",RM,TRS
774.031250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Cherokee,"Site: 022 Cherokee",n/a,n/a,n/a,"Project 25",RM,TRS
774.043750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Madison,"Site: 061 Winterset",n/a,n/a,n/a,"Project 25",RM,TRS
774.056250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Louisa,"Site: 058 Louisa",n/a,n/a,n/a,"Project 25",RM,TRS
774.056250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Monroe,"Site: 004 Albia",n/a,n/a,n/a,"Project 25",RM,TRS
774.056250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Adams,"Site: 003 Corning",n/a,n/a,n/a,"Project 25",RM,TRS
774.056250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)","Black Hawk","Site: 012 BlackHawk/Bremer Co Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
774.056250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Crawford,"Site: 028 Denison",n/a,n/a,n/a,"Project 25",RM,TRS
774.068750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Calhoun,"Site: 115 Rockwell City",n/a,n/a,n/a,"Project 25",RM,TRS
774.068750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Clayton,"Site: 026 Elkader",n/a,n/a,n/a,"Project 25",RM,TRS
774.068750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Iowa,"Site: 045 Williamsburg",n/a,n/a,n/a,"Project 25",RM,TRS
774.068750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Warren,"Site: 043 Warren Co Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
774.081250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Marshall,"Site: 064 Marshalltown",n/a,n/a,n/a,"Project 25",RM,TRS
774.081250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Muscatine,"Site: 014 Muscatine/Scott Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
774.081250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Page,"Site: 072 Braddyville",n/a,n/a,n/a,"Project 25",RM,TRS
774.081250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)","Van Buren","Site: 050 Keosauqua",n/a,n/a,n/a,"Project 25",RM,TRS
774.081250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)","Buena Vista","Site: 084 Storm Lake",n/a,n/a,n/a,"Project 25",RM,TRS
774.093750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Appanoose,"Site: 007 Centerville",n/a,n/a,n/a,"Project 25",RM,TRS
774.093750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)","Des Moines","Site: 011 Beaverdale",n/a,n/a,n/a,"Project 25",RM,TRS
774.093750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Jones,"Site: 049 Anamosa",n/a,n/a,n/a,"Project 25",RM,TRS
774.093750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Ringgold,"Site: 077 Mt. Ayr",n/a,n/a,n/a,"Project 25",RM,TRS
774.093750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Webster,"Site: 035 Fort Dodge",n/a,n/a,n/a,"Project 25",RM,TRS
774.106250,804.10625,WQVY396,"Department of Transportation Cedar Rapids / Iowa City Area Highway Helper",Statewide,"Highway Helper / Johnson County","HwyHelp/John Co",,,P25,RM,Interop
774.131250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Harrison,"Site: 141 Woodbine",n/a,n/a,n/a,"Project 25",RM,TRS
774.168750,0.00000,n/a,"SARA Network",Polk,"Site: 010 Polk Co Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
774.193750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Webster,"Site: 150 Lehigh",n/a,n/a,n/a,"Project 25",RM,TRS
774.281250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Jackson,"Site: 046 Sabula",n/a,n/a,n/a,"Project 25",RM,TRS
774.281250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Winnebago,"Site: 092 Leland",n/a,n/a,n/a,"Project 25",RM,TRS
774.281250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Boone,"Site: 008 Woodward/Ames Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
774.281250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Buchanan,"Site: 016 Independence",n/a,n/a,n/a,"Project 25",RM,TRS
774.281250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Cherokee,"Site: 022 Cherokee",n/a,n/a,n/a,"Project 25",RM,TRS
774.293750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Poweshiek,"Site: 015 Malcom",n/a,n/a,n/a,"Project 25",RM,TRS
774.306250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Louisa,"Site: 058 Louisa",n/a,n/a,n/a,"Project 25",RM,TRS
774.306250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Monroe,"Site: 004 Albia",n/a,n/a,n/a,"Project 25",RM,TRS
774.306250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Adams,"Site: 003 Corning",n/a,n/a,n/a,"Project 25",RM,TRS
774.306250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)","Black Hawk","Site: 012 BlackHawk/Bremer Co Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
774.306250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Crawford,"Site: 028 Denison",n/a,n/a,n/a,"Project 25",RM,TRS
774.318750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Calhoun,"Site: 115 Rockwell City",n/a,n/a,n/a,"Project 25",RM,TRS
774.318750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Clayton,"Site: 026 Elkader",n/a,n/a,n/a,"Project 25",RM,TRS
774.318750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Iowa,"Site: 045 Williamsburg",n/a,n/a,n/a,"Project 25",RM,TRS
774.318750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Warren,"Site: 043 Warren Co Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
774.331250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Marshall,"Site: 064 Marshalltown",n/a,n/a,n/a,"Project 25",RM,TRS
774.331250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Muscatine,"Site: 014 Muscatine/Scott Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
774.331250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Page,"Site: 072 Braddyville",n/a,n/a,n/a,"Project 25",RM,TRS
774.331250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)","Van Buren","Site: 050 Keosauqua",n/a,n/a,n/a,"Project 25",RM,TRS
774.331250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)","Buena Vista","Site: 084 Storm Lake",n/a,n/a,n/a,"Project 25",RM,TRS
774.331250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Floyd,"Site: 034 Floyd Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
774.343750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Appanoose,"Site: 007 Centerville",n/a,n/a,n/a,"Project 25",RM,TRS
774.343750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)","Des Moines","Site: 011 Beaverdale",n/a,n/a,n/a,"Project 25",RM,TRS
774.343750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Jones,"Site: 049 Anamosa",n/a,n/a,n/a,"Project 25",RM,TRS
774.343750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Ringgold,"Site: 077 Mt. Ayr",n/a,n/a,n/a,"Project 25",RM,TRS
774.343750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Webster,"Site: 035 Fort Dodge",n/a,n/a,n/a,"Project 25",RM,TRS
774.381250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Webster,"Site: 150 Lehigh",n/a,n/a,n/a,"Project 25",RM,TRS
774.431250,0.00000,n/a,"SARA Network",Poweshiek,"Site: 160 Poweshiek County Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
774.531250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Humboldt,"Site: 046 Humboldt",n/a,n/a,n/a,"Project 25",RM,TRS
774.531250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Union,"Site: 064 Union Co Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
774.543750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Poweshiek,"Site: 015 Malcom",n/a,n/a,n/a,"Project 25",RM,TRS
774.543750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Sac,"Site: 062 Sac Co Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
774.543750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Hamilton,"Site: 040 Hamilton Co Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
774.556250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Dickinson,"Site: 030 Dickinson County Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
774.556250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Montgomery,"Site: 048 Montgomery Co Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
774.556250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Wright,"Site: 100 Belmond",n/a,n/a,n/a,"Project 25",RM,TRS
774.568750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Iowa,"Site: 045 Williamsburg",n/a,n/a,n/a,"Project 25",RM,TRS
774.568750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Worth,"Site: 098 Joice",n/a,n/a,n/a,"Project 25",RM,TRS
774.568750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Boone,"Site: 008 Boxholm",n/a,n/a,n/a,"Project 25",RM,TRS
774.581250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Wright,"Site: 099 Eagle Grove",n/a,n/a,n/a,"Project 25",RM,TRS
774.593750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Ida,"Site: 114 Ida Grove",n/a,n/a,n/a,"Project 25",RM,TRS
774.593750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Lyon,"Site: 051 Rock Rapids",n/a,n/a,n/a,"Project 25",RM,TRS
774.593750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Worth,"Site: 097 Northwood",n/a,n/a,n/a,"Project 25",RM,TRS
774.593750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Adair,"Site: 001 Greenfield",n/a,n/a,n/a,"Project 25",RM,TRS
774.593750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Boone,"Site: 108 Mackey",n/a,n/a,n/a,"Project 25",RM,TRS
774.693750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Hancock,"Site: 041 Garner",n/a,n/a,n/a,"Project 25",RM,TRS
774.781250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Cherokee,"Site: 022 Cherokee",n/a,n/a,n/a,"Project 25",RM,TRS
774.781250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Humboldt,"Site: 046 Humboldt",n/a,n/a,n/a,"Project 25",RM,TRS
774.781250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Union,"Site: 064 Union Co Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
774.793750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Poweshiek,"Site: 015 Malcom",n/a,n/a,n/a,"Project 25",RM,TRS
774.793750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Sac,"Site: 062 Sac Co Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
774.793750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Hamilton,"Site: 040 Hamilton Co Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
774.806250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Dickinson,"Site: 030 Dickinson County Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
774.806250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Montgomery,"Site: 048 Montgomery Co Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
774.806250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Wright,"Site: 100 Belmond",n/a,n/a,n/a,"Project 25",RM,TRS
774.818750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Iowa,"Site: 045 Williamsburg",n/a,n/a,n/a,"Project 25",RM,TRS
774.818750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Worth,"Site: 098 Joice",n/a,n/a,n/a,"Project 25",RM,TRS
774.818750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Boone,"Site: 008 Boxholm",n/a,n/a,n/a,"Project 25",RM,TRS
774.831250,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Wright,"Site: 099 Eagle Grove",n/a,n/a,n/a,"Project 25",RM,TRS
774.843750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Ida,"Site: 114 Ida Grove",n/a,n/a,n/a,"Project 25",RM,TRS
774.843750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Lyon,"Site: 051 Rock Rapids",n/a,n/a,n/a,"Project 25",RM,TRS
774.843750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Worth,"Site: 097 Northwood",n/a,n/a,n/a,"Project 25",RM,TRS
774.843750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Adair,"Site: 001 Greenfield",n/a,n/a,n/a,"Project 25",RM,TRS
774.843750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Boone,"Site: 108 Mackey",n/a,n/a,n/a,"Project 25",RM,TRS
774.843750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Clinton,"Site: 122 Clinton",n/a,n/a,n/a,"Project 25",RM,TRS
774.868750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Itinerant,"Site: 100 ISICS Mobile Site",n/a,n/a,n/a,"Project 25",RM,TRS
774.893750,0.00000,n/a,"Iowa Statewide Interoperable Communications System (ISICS)",Webster,"Site: 150 Lehigh",n/a,n/a,n/a,"Project 25",RM,TRS
774.918750,0.00000,n/a,"SARA Network",Polk,"Site: 010 Polk Co Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
774.931250,0.00000,WRAE443,"Common/Shared Iowa Statewide Interoperable Communications System Board - ISICSB",Statewide,"ISICSB Interop 7ITALK1D",7ITALK1D,"293 NAC | TG 1",,P25,M,Interop
774.956250,0.00000,WRAE443,"Common/Shared Iowa Statewide Interoperable Communications System Board - ISICSB",Statewide,"ISICSB Interop 7ITALK2D",7ITALK2D,"293 NAC | TG 1",,P25,M,Interop
774.981250,0.00000,WRAE443,"Common/Shared Iowa Statewide Interoperable Communications System Board - ISICSB",Statewide,"ISICSB Interop 7ITALK3D",7ITALK3D,"293 NAC | TG 1",,P25,M,Interop
